"product_id","product_title","product_description","in_stock","price","slug","category_id"
2515,"Product 2515","Product description 2515",32,"370.84","Product-2515",6
2516,"Product 2516","Product description 2516",24,"278.22","Product-2516",14
2517,"Product 2517","Product description 2517",43,"135.56","Product-2517",2
2518,"Product 2518","Product description 2518",35,"53.74","Product-2518",10
2519,"Product 2519","Product description 2519",41,"376.48","Product-2519",17
2520,"Product 2520","Product description 2520",22,"380.46","Product-2520",13
2521,"Product 2521","Product description 2521",43,"380.54","Product-2521",1
2522,"Product 2522","Product description 2522",39,"284.62","Product-2522",5
2523,"Product 2523","Product description 2523",31,"249.24","Product-2523",16
2524,"Product 2524","Product description 2524",20,"330.78","Product-2524",1
2525,"Product 2525","Product description 2525",18,"147.14","Product-2525",20
2526,"Product 2526","Product description 2526",26,"92.96","Product-2526",8
2527,"Product 2527","Product description 2527",39,"157.06","Product-2527",16
2528,"Product 2528","Product description 2528",20,"171.16","Product-2528",10
2529,"Product 2529","Product description 2529",42,"278.34","Product-2529",1
2530,"Product 2530","Product description 2530",48,"81.3","Product-2530",15
2531,"Product 2531","Product description 2531",13,"189.06","Product-2531",19
2532,"Product 2532","Product description 2532",20,"136.98","Product-2532",16
2533,"Product 2533","Product description 2533",21,"353.52","Product-2533",9
2534,"Product 2534","Product description 2534",38,"234.82","Product-2534",10
2535,"Product 2535","Product description 2535",40,"69.2","Product-2535",7
2536,"Product 2536","Product description 2536",20,"125.3","Product-2536",20
2537,"Product 2537","Product description 2537",50,"389.4","Product-2537",13
2538,"Product 2538","Product description 2538",30,"265.24","Product-2538",3
2539,"Product 2539","Product description 2539",3,"297.12","Product-2539",11
2540,"Product 2540","Product description 2540",22,"207.38","Product-2540",9
2541,"Product 2541","Product description 2541",7,"393.36","Product-2541",8
2542,"Product 2542","Product description 2542",14,"97.5","Product-2542",3
2543,"Product 2543","Product description 2543",19,"220.8","Product-2543",7
2544,"Product 2544","Product description 2544",32,"252.32","Product-2544",3
2545,"Product 2545","Product description 2545",34,"241.5","Product-2545",13
2546,"Product 2546","Product description 2546",25,"79.32","Product-2546",20
2547,"Product 2547","Product description 2547",25,"399.62","Product-2547",6
2548,"Product 2548","Product description 2548",44,"193.5","Product-2548",10
2549,"Product 2549","Product description 2549",22,"110.26","Product-2549",5
2550,"Product 2550","Product description 2550",43,"294.48","Product-2550",17
2551,"Product 2551","Product description 2551",12,"248.96","Product-2551",18
2552,"Product 2552","Product description 2552",27,"41.5","Product-2552",5
2553,"Product 2553","Product description 2553",50,"283.24","Product-2553",18
2554,"Product 2554","Product description 2554",20,"304.3","Product-2554",9
2555,"Product 2555","Product description 2555",42,"257.7","Product-2555",18
2556,"Product 2556","Product description 2556",48,"261.6","Product-2556",14
2557,"Product 2557","Product description 2557",3,"381.58","Product-2557",12
2558,"Product 2558","Product description 2558",50,"219.04","Product-2558",16
2559,"Product 2559","Product description 2559",24,"125.36","Product-2559",16
2560,"Product 2560","Product description 2560",46,"33.5","Product-2560",10
2561,"Product 2561","Product description 2561",10,"168.06","Product-2561",1
2562,"Product 2562","Product description 2562",17,"131.24","Product-2562",3
2563,"Product 2563","Product description 2563",5,"347.56","Product-2563",18
2564,"Product 2564","Product description 2564",42,"245.02","Product-2564",19
2565,"Product 2565","Product description 2565",45,"320.94","Product-2565",16
2566,"Product 2566","Product description 2566",35,"236.82","Product-2566",6
2567,"Product 2567","Product description 2567",23,"395.78","Product-2567",4
2568,"Product 2568","Product description 2568",31,"192.18","Product-2568",17
2569,"Product 2569","Product description 2569",28,"324.04","Product-2569",12
2570,"Product 2570","Product description 2570",38,"301.24","Product-2570",4
2571,"Product 2571","Product description 2571",38,"390.32","Product-2571",10
2572,"Product 2572","Product description 2572",5,"71.76","Product-2572",14
2573,"Product 2573","Product description 2573",39,"132.68","Product-2573",5
2574,"Product 2574","Product description 2574",28,"40.26","Product-2574",10
2575,"Product 2575","Product description 2575",27,"374.34","Product-2575",11
2576,"Product 2576","Product description 2576",9,"128.36","Product-2576",7
2577,"Product 2577","Product description 2577",46,"47.18","Product-2577",13
2578,"Product 2578","Product description 2578",45,"235.18","Product-2578",16
2579,"Product 2579","Product description 2579",7,"321.64","Product-2579",16
2580,"Product 2580","Product description 2580",42,"378.82","Product-2580",4
2581,"Product 2581","Product description 2581",39,"5.36","Product-2581",4
2582,"Product 2582","Product description 2582",49,"90.16","Product-2582",18
2583,"Product 2583","Product description 2583",17,"222.66","Product-2583",6
2584,"Product 2584","Product description 2584",32,"348.36","Product-2584",5
2585,"Product 2585","Product description 2585",22,"308.22","Product-2585",2
2586,"Product 2586","Product description 2586",9,"174.86","Product-2586",3
2587,"Product 2587","Product description 2587",17,"176.88","Product-2587",15
2588,"Product 2588","Product description 2588",18,"129.42","Product-2588",17
2589,"Product 2589","Product description 2589",35,"197.26","Product-2589",15
2590,"Product 2590","Product description 2590",41,"135.52","Product-2590",14
2591,"Product 2591","Product description 2591",10,"199.26","Product-2591",7
2592,"Product 2592","Product description 2592",44,"64.04","Product-2592",6
2593,"Product 2593","Product description 2593",50,"245.16","Product-2593",2
2594,"Product 2594","Product description 2594",32,"38.82","Product-2594",20
2595,"Product 2595","Product description 2595",25,"149.92","Product-2595",19
2596,"Product 2596","Product description 2596",33,"259.1","Product-2596",8
2597,"Product 2597","Product description 2597",22,"304.98","Product-2597",6
2598,"Product 2598","Product description 2598",25,"16.12","Product-2598",7
2599,"Product 2599","Product description 2599",48,"285.48","Product-2599",18
2600,"Product 2600","Product description 2600",34,"317.16","Product-2600",7
2601,"Product 2601","Product description 2601",5,"18.66","Product-2601",19
2602,"Product 2602","Product description 2602",7,"290.82","Product-2602",11
2603,"Product 2603","Product description 2603",25,"112.34","Product-2603",1
2604,"Product 2604","Product description 2604",29,"268.1","Product-2604",5
2605,"Product 2605","Product description 2605",0,"194.28","Product-2605",11
2606,"Product 2606","Product description 2606",25,"131.82","Product-2606",19
2607,"Product 2607","Product description 2607",5,"298.96","Product-2607",6
2608,"Product 2608","Product description 2608",48,"203.94","Product-2608",11
2609,"Product 2609","Product description 2609",25,"172.04","Product-2609",16
2610,"Product 2610","Product description 2610",7,"12.84","Product-2610",14
2611,"Product 2611","Product description 2611",38,"288.2","Product-2611",13
2612,"Product 2612","Product description 2612",11,"77.4","Product-2612",16
2613,"Product 2613","Product description 2613",9,"38.54","Product-2613",2
2614,"Product 2614","Product description 2614",42,"254.3","Product-2614",7
2615,"Product 2615","Product description 2615",16,"233.08","Product-2615",15
2616,"Product 2616","Product description 2616",36,"250.62","Product-2616",11
2617,"Product 2617","Product description 2617",24,"373.96","Product-2617",20
2618,"Product 2618","Product description 2618",1,"40.98","Product-2618",12
2619,"Product 2619","Product description 2619",35,"145.2","Product-2619",6
2620,"Product 2620","Product description 2620",20,"137.54","Product-2620",7
2621,"Product 2621","Product description 2621",39,"377.96","Product-2621",12
2622,"Product 2622","Product description 2622",21,"205.18","Product-2622",17
2623,"Product 2623","Product description 2623",0,"29.72","Product-2623",10
2624,"Product 2624","Product description 2624",11,"281.2","Product-2624",3
2625,"Product 2625","Product description 2625",26,"384.62","Product-2625",19
2626,"Product 2626","Product description 2626",46,"187.98","Product-2626",1
2627,"Product 2627","Product description 2627",42,"308.08","Product-2627",16
2628,"Product 2628","Product description 2628",29,"153.24","Product-2628",3
2629,"Product 2629","Product description 2629",14,"335.64","Product-2629",5
2630,"Product 2630","Product description 2630",50,"32.54","Product-2630",5
2631,"Product 2631","Product description 2631",4,"194.7","Product-2631",12
2632,"Product 2632","Product description 2632",22,"154.24","Product-2632",6
2633,"Product 2633","Product description 2633",46,"219.86","Product-2633",10
2634,"Product 2634","Product description 2634",12,"77.1","Product-2634",11
2635,"Product 2635","Product description 2635",34,"343.3","Product-2635",18
2636,"Product 2636","Product description 2636",1,"350.14","Product-2636",6
2637,"Product 2637","Product description 2637",41,"307.04","Product-2637",5
2638,"Product 2638","Product description 2638",35,"62.32","Product-2638",10
2639,"Product 2639","Product description 2639",28,"16.06","Product-2639",6
2640,"Product 2640","Product description 2640",46,"331.36","Product-2640",17
2641,"Product 2641","Product description 2641",2,"184.94","Product-2641",18
2642,"Product 2642","Product description 2642",6,"276.32","Product-2642",15
2643,"Product 2643","Product description 2643",12,"293.86","Product-2643",14
2644,"Product 2644","Product description 2644",19,"313.52","Product-2644",11
2645,"Product 2645","Product description 2645",15,"119.32","Product-2645",7
2646,"Product 2646","Product description 2646",8,"382.78","Product-2646",11
2647,"Product 2647","Product description 2647",4,"190.44","Product-2647",16
2648,"Product 2648","Product description 2648",1,"115.3","Product-2648",17
2649,"Product 2649","Product description 2649",0,"38.02","Product-2649",7
2650,"Product 2650","Product description 2650",30,"200.76","Product-2650",12
2651,"Product 2651","Product description 2651",24,"60.42","Product-2651",6
2652,"Product 2652","Product description 2652",7,"253.32","Product-2652",7
2653,"Product 2653","Product description 2653",2,"132.46","Product-2653",3
2654,"Product 2654","Product description 2654",44,"108.88","Product-2654",12
2655,"Product 2655","Product description 2655",45,"378.08","Product-2655",13
2656,"Product 2656","Product description 2656",19,"353.08","Product-2656",18
2657,"Product 2657","Product description 2657",47,"162.08","Product-2657",20
2658,"Product 2658","Product description 2658",28,"33.08","Product-2658",20
2659,"Product 2659","Product description 2659",38,"201.18","Product-2659",10
2660,"Product 2660","Product description 2660",16,"369.38","Product-2660",19
2661,"Product 2661","Product description 2661",46,"44.3","Product-2661",11
2662,"Product 2662","Product description 2662",6,"382.32","Product-2662",1
2663,"Product 2663","Product description 2663",1,"348.1","Product-2663",8
